类别,0.3,0.2,0.1,0.05,0.01,0.001,0,10.3,10.2,10.1,10.05,10.01,10.001,10
耕地,34,96,222,353,551,592,602,0.35882074692670035,0.28548192977905273,0.2015795321077914,0.15357167187223353,0.10837891400401259,0.10126062341638513,0.09958937635453437
森林,468,508,570,592,602,602,602,0.7339101286015959,0.6955713587483083,0.636217619243421,0.6153655954309412,0.6057835575750103,0.6057835575750103,0.6057835575750103
草地,0,1,17,72,479,602,602,0,0,0.14512993307674632,0.08522245619032118,0.03240144924729254,0.02719354471098941,0.02719354471098941
灌木,0,0,0,0,1,91,546,0,0,0,0,0,0.0023843953897664835,0.0006252470470610119
湿地,0,0,0,0,3,119,372,0,0,0,0,0.012364705403645834,0.0028277485310530463,0.0011028576922673052
水体,6,25,81,147,352,486,556,0.4628651936848958,0.298936767578125,0.18773999626253857,0.1345900970251382,0.07122677022760565,0.05282702661836098,0.046228038321296086
建筑,111,148,233,308,471,590,602,0.4749751735377956,0.4198214556719806,0.31978865856776423,0.25943117017869827,0.17822515078664078,0.14324433924788135,0.14039984414743822
荒地,0,26,180,328,533,602,602,0,0.22771160419170672,0.1540579054090712,0.11768224762707222,0.0822165312060272,0.07351851859362023,0.07351851859362023
